timestamp,messageType,latency,statusCode,roomId
1760132578524,TEXT,78,OK,13
1760132578524,TEXT,78,ERROR,7
1760132578524,LEAVE,78,OK,20
1760132578590,TEXT,24,OK,13
1760132578591,TEXT,25,OK,6
1760132578591,TEXT,25,ERROR,12
1760132578591,TEXT,25,OK,9
1760132578591,TEXT,26,ERROR,11
1760132578591,TEXT,26,OK,18
1760132578592,TEXT,25,OK,15
1760132578591,TEXT,26,ERROR,13
1760132578591,TEXT,26,ERROR,18
1760132578592,TEXT,25,OK,8
1760132578592,TEXT,25,OK,19
1760132578592,TEXT,25,ERROR,16
1760132578592,TEXT,25,ERROR,2
1760132578592,TEXT,25,ERROR,8
1760132578592,TEXT,25,ERROR,8
1760132578591,TEXT,26,ERROR,6
1760132578592,TEXT,25,OK,9
1760132578600,TEXT,40,ERROR,16
1760132578599,TEXT,41,OK,12
1760132578599,TEXT,43,OK,19
1760132578600,TEXT,42,OK,19
1760132578600,TEXT,42,ERROR,4
1760132578600,TEXT,42,OK,2
1760132578614,JOIN,28,OK,13
1760132578600,TEXT,42,OK,11
1760132578600,TEXT,42,OK,1
1760132578599,LEAVE,44,ERROR,18
1760132578600,TEXT,44,ERROR,16
1760132578599,TEXT,45,ERROR,10
1760132578600,TEXT,44,ERROR,11
1760132578599,TEXT,45,ERROR,3
1760132578600,TEXT,44,OK,4
1760132578599,TEXT,45,ERROR,12
1760132578599,TEXT,45,ERROR,9
1760132578599,TEXT,45,OK,15
1760132578599,TEXT,45,ERROR,1
1760132578599,TEXT,45,OK,10
1760132578599,TEXT,45,ERROR,6
1760132578599,TEXT,45,OK,7
1760132578599,TEXT,45,OK,12
1760132578599,TEXT,46,ERROR,4
1760132578599,TEXT,46,ERROR,17
1760132578600,TEXT,45,ERROR,15
1760132578599,TEXT,46,ERROR,2
1760132578600,JOIN,45,OK,20
1760132578600,TEXT,45,ERROR,3
1760132578600,TEXT,45,OK,14
1760132578601,TEXT,44,OK,9
1760132578601,TEXT,44,OK,8
1760132578601,TEXT,44,ERROR,5
1760132578601,TEXT,44,OK,5
1760132578601,TEXT,44,ERROR,14
1760132578601,TEXT,44,ERROR,15
1760132578601,TEXT,44,ERROR,4
1760132578601,TEXT,44,OK,17
1760132578601,TEXT,44,ERROR,20
1760132578601,TEXT,44,ERROR,3
1760132578601,TEXT,44,OK,17
1760132578601,TEXT,44,OK,18
1760132578601,TEXT,44,ERROR,7
1760132578601,TEXT,44,OK,14
1760132578601,TEXT,45,OK,10
1760132578601,TEXT,45,ERROR,3
1760132578601,TEXT,45,OK,2
1760132578601,TEXT,45,ERROR,5
1760132578601,TEXT,45,ERROR,5
1760132578601,TEXT,45,ERROR,20
1760132578601,TEXT,45,ERROR,16
1760132578601,TEXT,45,ERROR,1
1760132578601,TEXT,45,OK,11
1760132578601,TEXT,45,ERROR,6
1760132578602,TEXT,44,OK,20
1760132578601,TEXT,45,ERROR,1
1760132578601,TEXT,45,OK,14
1760132578602,TEXT,44,OK,13
1760132578601,TEXT,45,OK,10
1760132578601,TEXT,45,ERROR,13
1760132578601,TEXT,45,OK,17
1760132578601,TEXT,45,OK,7
1760132578602,LEAVE,44,ERROR,7
1760132578601,TEXT,45,OK,19
1760132578616,TEXT,31,OK,6
1760132578616,TEXT,31,OK,9
1760132578616,TEXT,31,ERROR,12
1760132578617,TEXT,30,ERROR,11
1760132578617,TEXT,30,OK,15
1760132578617,TEXT,30,ERROR,13
1760132578617,TEXT,30,ERROR,18
1760132578617,TEXT,30,OK,8
1760132578617,TEXT,30,OK,19
1760132578617,TEXT,30,OK,18
1760132578617,TEXT,30,ERROR,8
1760132578617,TEXT,30,ERROR,16
1760132578617,TEXT,31,OK,9
1760132578617,JOIN,31,ERROR,8
1760132578617,TEXT,31,ERROR,6
1760132578617,LEAVE,31,ERROR,2
1760132578640,JOIN,36,ERROR,16
1760132578640,TEXT,36,OK,12
1760132578642,TEXT,47,OK,19
1760132578642,JOIN,47,ERROR,4
1760132578642,TEXT,48,OK,2
1760132578642,TEXT,48,OK,19
1760132578642,TEXT,48,OK,11
1760132578642,TEXT,48,ERROR,1
1760132578644,TEXT,46,ERROR,16
1760132578642,TEXT,48,ERROR,13
1760132578644,TEXT,47,ERROR,11
1760132578643,TEXT,48,OK,18
1760132578644,TEXT,47,ERROR,10
1760132578644,TEXT,47,ERROR,4
1760132578644,TEXT,47,ERROR,3
1760132578644,TEXT,47,ERROR,12
1760132578644,TEXT,47,ERROR,1
1760132578644,TEXT,47,ERROR,9
1760132578644,TEXT,47,ERROR,15
1760132578644,TEXT,47,ERROR,6
1760132578644,TEXT,47,ERROR,10
1760132578644,TEXT,47,OK,7
1760132578644,TEXT,47,OK,12
1760132578645,LEAVE,46,ERROR,20
1760132578645,TEXT,46,ERROR,2
1760132578645,TEXT,46,ERROR,17
1760132578645,TEXT,46,ERROR,3
1760132578645,TEXT,46,ERROR,4
1760132578645,TEXT,46,ERROR,15
1760132578645,TEXT,46,OK,14
1760132578645,TEXT,46,OK,8
1760132578645,TEXT,46,OK,9
1760132578645,TEXT,46,ERROR,5
1760132578645,TEXT,62,ERROR,14
1760132578645,TEXT,62,OK,5
1760132578645,TEXT,63,OK,17
1760132578645,TEXT,63,OK,17
1760132578645,TEXT,63,OK,18
1760132578646,TEXT,62,ERROR,16
1760132578646,JOIN,62,ERROR,3
1760132578646,TEXT,62,OK,2
1760132578646,JOIN,63,OK,10
1760132578645,TEXT,64,ERROR,20
1760132578646,TEXT,63,ERROR,20
1760132578646,TEXT,63,ERROR,5
1760132578645,TEXT,64,ERROR,3
1760132578646,TEXT,63,ERROR,5
1760132578646,TEXT,66,ERROR,6
1760132578646,TEXT,66,OK,11
1760132578646,TEXT,69,ERROR,1
1760132578646,TEXT,71,ERROR,1
1760132578646,TEXT,72,ERROR,20
1760132578646,JOIN,80,OK,10
1760132578646,TEXT,81,OK,14
1760132578646,TEXT,81,OK,17
1760132578646,TEXT,81,ERROR,13
1760132578646,TEXT,81,OK,13
1760132578646,TEXT,81,ERROR,7
1760132578689,TEXT,45,OK,19
1760132578676,TEXT,58,OK,16
1760132578647,TEXT,91,ERROR,11
1760132578647,LEAVE,91,OK,19
1760132578648,TEXT,90,ERROR,6
1760132578647,TEXT,91,ERROR,18
1760132578647,TEXT,91,OK,15
1760132578647,TEXT,91,ERROR,12
1760132578647,TEXT,91,OK,8
1760132578647,TEXT,91,OK,18
1760132578647,TEXT,91,OK,6
1760132578676,TEXT,62,OK,12
1760132578648,TEXT,90,ERROR,2
1760132578647,TEXT,91,OK,9
1760132578647,TEXT,91,ERROR,13
1760132578647,TEXT,91,ERROR,16
1760132578648,TEXT,90,OK,8
1760132578648,TEXT,90,OK,9
1760132578647,TEXT,91,ERROR,8
1760132578645,TEXT,93,ERROR,15
1760132578645,TEXT,93,ERROR,4
1760132578645,TEXT,93,ERROR,7
1760132578646,TEXT,92,OK,14
1760132578646,TEXT,92,OK,7
1760132578646,TEXT,92,ERROR,19
1760132578690,JOIN,52,OK,13
1760132578690,TEXT,58,OK,11
1760132578690,TEXT,58,ERROR,1
1760132578690,JOIN,58,ERROR,16
1760132578691,TEXT,57,ERROR,18
1760132578691,TEXT,57,ERROR,11
1760132578690,TEXT,58,OK,19
1760132578691,TEXT,57,ERROR,4
1760132578691,TEXT,57,ERROR,1
1760132578691,TEXT,58,ERROR,9
1760132578691,TEXT,58,ERROR,15
1760132578691,TEXT,58,ERROR,6
1760132578691,TEXT,58,ERROR,3
1760132578691,LEAVE,58,ERROR,10
1760132578689,TEXT,60,OK,4
1760132578690,TEXT,59,OK,2
1760132578691,LEAVE,58,ERROR,12
1760132578691,TEXT,58,OK,7
1760132578691,TEXT,58,ERROR,10
1760132578691,TEXT,58,ERROR,2
1760132578691,LEAVE,58,ERROR,3
1760132578691,TEXT,58,OK,20
1760132578691,TEXT,58,OK,12
1760132578691,TEXT,61,ERROR,4
1760132578691,TEXT,63,ERROR,17
1760132578691,JOIN,63,ERROR,15
1760132578691,JOIN,63,OK,14
1760132578691,TEXT,63,OK,9
1760132578691,TEXT,63,ERROR,5
1760132578691,LEAVE,64,OK,8
1760132578707,TEXT,48,OK,5
1760132578708,TEXT,47,OK,2
1760132578707,TEXT,48,ERROR,14
1760132578709,TEXT,46,ERROR,20
1760132578708,TEXT,47,OK,17
1760132578708,TEXT,47,OK,18
1760132578708,LEAVE,47,OK,17
1760132578709,TEXT,46,ERROR,10
1760132578708,TEXT,47,OK,3
1760132578708,TEXT,47,ERROR,16
1760132578709,TEXT,46,ERROR,5
1760132578709,TEXT,46,ERROR,5
1760132578709,TEXT,46,ERROR,20
1760132578712,TEXT,43,OK,11
1760132578712,TEXT,43,ERROR,6
1760132578715,TEXT,40,ERROR,1
1760132578717,JOIN,38,ERROR,1
1760132578727,TEXT,28,OK,13
1760132578727,TEXT,28,OK,14
1760132578726,TEXT,29,ERROR,10
1760132578727,TEXT,28,ERROR,13
1760132578727,TEXT,28,ERROR,7
1760132578727,TEXT,28,OK,17
1760132578709,TEXT,46,ERROR,3
1760132578718,TEXT,37,ERROR,20
1760132578734,LEAVE,22,OK,19
1760132578734,TEXT,22,OK,16
1760132578738,TEXT,20,ERROR,18
1760132578738,TEXT,20,ERROR,6
1760132578738,TEXT,20,ERROR,11
1760132578738,TEXT,20,OK,19
1760132578738,TEXT,30,OK,6
1760132578738,TEXT,39,OK,12
1760132578738,TEXT,39,ERROR,12
1760132578738,TEXT,40,OK,18
1760132578738,TEXT,40,ERROR,8
1760132578738,TEXT,40,OK,9
1760132578738,LEAVE,40,ERROR,13
1760132578738,TEXT,40,OK,8
1760132578738,TEXT,40,OK,15
1760132578738,TEXT,40,ERROR,16
1760132578738,TEXT,40,OK,9
1760132578738,TEXT,40,ERROR,2
1760132578738,TEXT,40,OK,8
1760132578738,TEXT,40,ERROR,15
1760132578738,TEXT,40,ERROR,4
1760132578738,TEXT,40,OK,14
1760132578738,LEAVE,40,ERROR,7
1760132578738,TEXT,40,OK,7
1760132578738,TEXT,40,ERROR,19
1760132578742,TEXT,36,ERROR,13
1760132578748,TEXT,31,ERROR,1
1760132578748,TEXT,32,OK,11
1760132578748,TEXT,32,OK,16
1760132578748,TEXT,32,ERROR,11
1760132578748,TEXT,32,ERROR,4
1760132578748,LEAVE,32,ERROR,18
1760132578748,TEXT,32,OK,19
1760132578748,TEXT,32,ERROR,1
1760132578749,TEXT,31,ERROR,6
1760132578749,TEXT,31,ERROR,3
1760132578749,TEXT,31,ERROR,9
1760132578749,TEXT,31,ERROR,15
1760132578749,TEXT,40,OK,4
1760132578749,TEXT,40,OK,2
1760132578749,TEXT,44,ERROR,12
1760132578749,TEXT,44,ERROR,3
1760132578749,LEAVE,44,ERROR,10
1760132578749,TEXT,44,ERROR,10
1760132578749,JOIN,48,OK,7
1760132578749,TEXT,48,ERROR,2
1760132578749,TEXT,48,OK,12
1760132578754,TEXT,43,ERROR,17
1760132578752,LEAVE,45,ERROR,4
1760132578749,TEXT,48,ERROR,20
1760132578754,TEXT,43,OK,15
1760132578754,TEXT,43,ERROR,14
1760132578754,TEXT,43,OK,9
1760132578755,TEXT,42,OK,8
1760132578754,TEXT,43,ERROR,5
1760132578755,TEXT,43,OK,5
1760132578755,LEAVE,43,ERROR,14
1760132578755,TEXT,43,OK,17
1760132578755,JOIN,43,ERROR,20
1760132578755,TEXT,43,OK,17
1760132578755,TEXT,43,OK,2
1760132578755,TEXT,43,OK,18
1760132578755,TEXT,57,OK,10
1760132578756,TEXT,56,OK,16
1760132578756,TEXT,56,OK,19
1760132578755,TEXT,57,OK,3
1760132578755,LEAVE,57,ERROR,5
1760132578755,LEAVE,57,ERROR,16
1760132578755,JOIN,57,OK,11
1760132578755,TEXT,57,ERROR,6
1760132578755,LEAVE,57,ERROR,5
1760132578755,TEXT,57,ERROR,20
1760132578755,TEXT,57,OK,1
1760132578755,TEXT,57,OK,10
1760132578755,TEXT,57,OK,14
1760132578755,TEXT,57,ERROR,1
1760132578755,TEXT,58,OK,17
1760132578755,TEXT,58,ERROR,13
1760132578755,TEXT,58,ERROR,3
1760132578755,TEXT,58,OK,13
1760132578755,JOIN,58,ERROR,20
1760132578755,TEXT,58,ERROR,7
1760132578777,TEXT,39,OK,12
1760132578768,TEXT,48,OK,6
1760132578758,TEXT,58,ERROR,11
1760132578778,LEAVE,38,OK,9
1760132578777,TEXT,39,ERROR,12
1760132578759,TEXT,57,ERROR,19
1760132578778,TEXT,38,OK,13
1760132578778,TEXT,38,OK,15
1760132578778,TEXT,38,ERROR,13
1760132578758,TEXT,58,ERROR,18
1760132578778,TEXT,38,OK,8
1760132578778,TEXT,38,OK,18
1760132578778,TEXT,38,ERROR,16
1760132578778,TEXT,38,ERROR,8
1760132578778,TEXT,38,OK,9
1760132578778,TEXT,38,OK,8
1760132578758,TEXT,58,ERROR,6
1760132578778,JOIN,38,ERROR,2
1760132578778,TEXT,38,ERROR,19
1760132578778,TEXT,38,OK,7
1760132578780,TEXT,56,OK,11
1760132578779,TEXT,59,ERROR,1
1760132578780,TEXT,58,OK,19
1760132578780,TEXT,58,ERROR,11
1760132578780,JOIN,58,OK,16
1760132578780,TEXT,58,ERROR,4
1760132578780,TEXT,58,ERROR,1
1760132578780,TEXT,58,ERROR,18
1760132578778,TEXT,60,ERROR,4
1760132578778,TEXT,61,ERROR,15
1760132578778,TEXT,61,OK,14
1760132578778,JOIN,61,OK,7
1760132578793,TEXT,46,ERROR,12
1760132578793,JOIN,46,ERROR,10
1760132578797,JOIN,42,ERROR,2
1760132578789,TEXT,51,OK,4
1760132578793,TEXT,47,ERROR,10
1760132578789,TEXT,51,OK,2
1760132578780,JOIN,60,ERROR,6
1760132578793,TEXT,47,ERROR,3
1760132578797,TEXT,44,ERROR,20
1760132578797,TEXT,44,ERROR,7
1760132578780,LEAVE,61,ERROR,9
1760132578797,TEXT,44,OK,12
1760132578780,TEXT,61,ERROR,3
1760132578797,TEXT,44,ERROR,4
1760132578780,TEXT,61,ERROR,15
1760132578797,TEXT,44,ERROR,17
1760132578797,TEXT,44,OK,14
1760132578798,TEXT,43,OK,18
1760132578797,LEAVE,44,OK,15
1760132578798,TEXT,43,OK,5
1760132578798,TEXT,43,ERROR,14
1760132578798,TEXT,43,OK,2
1760132578797,TEXT,47,OK,9
1760132578798,TEXT,46,OK,17
1760132578797,JOIN,47,ERROR,5
1760132578798,TEXT,46,ERROR,17
1760132578797,TEXT,47,ERROR,8
1760132578798,TEXT,46,OK,20
1760132578812,TEXT,48,ERROR,19
1760132578812,TEXT,48,OK,16
1760132578816,TEXT,47,OK,12
1760132578816,TEXT,57,ERROR,11
1760132578816,TEXT,57,ERROR,19
1760132578816,TEXT,57,OK,13
1760132578816,TEXT,57,OK,15
1760132578816,TEXT,58,OK,8
1760132578816,TEXT,58,OK,6
1760132578816,TEXT,58,ERROR,12
1760132578816,TEXT,58,OK,9
1760132578816,TEXT,58,ERROR,13
1760132578816,TEXT,65,ERROR,18
1760132578816,TEXT,65,ERROR,16
1760132578816,TEXT,65,OK,18
1760132578816,TEXT,65,ERROR,8
1760132578816,TEXT,65,OK,9
1760132578812,TEXT,69,OK,10
1760132578816,TEXT,65,OK,8
1760132578816,TEXT,65,ERROR,6
1760132578812,TEXT,69,OK,3
1760132578816,TEXT,65,OK,2
1760132578812,TEXT,69,ERROR,16
1760132578812,TEXT,69,ERROR,5
1760132578812,TEXT,69,ERROR,5
1760132578812,TEXT,69,ERROR,11
1760132578812,TEXT,69,ERROR,6
1760132578812,TEXT,69,ERROR,20
1760132578812,TEXT,70,OK,1
1760132578812,TEXT,70,OK,14
1760132578812,TEXT,70,OK,10
1760132578812,TEXT,70,ERROR,1
1760132578813,TEXT,69,OK,17
1760132578813,TEXT,69,ERROR,13
1760132578813,JOIN,70,ERROR,3
1760132578813,TEXT,70,OK,13
1760132578813,TEXT,70,ERROR,7
1760132578813,TEXT,70,OK,20
1760132578816,TEXT,67,OK,7
1760132578816,TEXT,67,ERROR,19
1760132578836,TEXT,62,OK,11
1760132578838,TEXT,66,ERROR,1
1760132578838,TEXT,66,OK,19
1760132578838,TEXT,67,ERROR,11
1760132578838,TEXT,67,ERROR,4
1760132578839,LEAVE,66,ERROR,12
1760132578838,LEAVE,67,ERROR,16
1760132578838,TEXT,67,ERROR,18
1760132578838,TEXT,67,ERROR,1
1760132578863,JOIN,42,OK,12
1760132578860,JOIN,45,OK,16
1760132578840,LEAVE,66,OK,4
1760132578860,TEXT,49,ERROR,19
1760132578840,TEXT,70,OK,2
1760132578873,TEXT,37,ERROR,11
1760132578873,TEXT,37,OK,13
1760132578873,TEXT,37,ERROR,19
1760132578881,TEXT,29,ERROR,6
1760132578873,TEXT,37,OK,15
1760132578874,TEXT,36,ERROR,12
1760132578881,JOIN,29,ERROR,18
1760132578874,TEXT,36,OK,8
1760132578881,LEAVE,29,OK,18
1760132578839,TEXT,71,OK,10
1760132578881,TEXT,29,OK,2
1760132578874,JOIN,36,OK,6
1760132578841,JOIN,69,ERROR,3
1760132578841,TEXT,69,ERROR,9
1760132578840,TEXT,70,ERROR,10
1760132578841,TEXT,69,ERROR,15
1760132578840,TEXT,70,OK,6
1760132578841,TEXT,69,OK,7
1760132578841,TEXT,69,OK,12
1760132578841,LEAVE,70,ERROR,4
1760132578839,TEXT,72,OK,2
1760132578841,TEXT,70,ERROR,17
1760132578841,TEXT,71,OK,15
1760132578841,LEAVE,71,ERROR,20
1760132578874,TEXT,38,ERROR,13
1760132578881,TEXT,31,OK,9
1760132578874,TEXT,38,ERROR,9
1760132578841,TEXT,71,ERROR,3
1760132578881,TEXT,31,OK,8
1760132578841,TEXT,71,OK,14
1760132578881,TEXT,31,ERROR,16
1760132578881,TEXT,31,ERROR,8
1760132578841,TEXT,71,OK,5
1760132578844,TEXT,68,ERROR,8
1760132578841,TEXT,71,ERROR,14
1760132578839,TEXT,73,ERROR,15
1760132578844,TEXT,68,OK,20
1760132578844,TEXT,68,OK,9
1760132578844,LEAVE,68,OK,5
1760132578838,TEXT,74,ERROR,4
1760132578844,TEXT,68,OK,17
1760132578844,TEXT,68,ERROR,17
1760132578841,TEXT,72,OK,18
1760132578839,TEXT,74,OK,7
1760132578839,TEXT,74,OK,14
1760132578881,TEXT,32,OK,10
1760132578881,TEXT,32,OK,3
1760132578841,TEXT,72,OK,2
1760132578881,TEXT,32,ERROR,5
1760132578881,TEXT,32,ERROR,5
1760132578881,TEXT,32,ERROR,16
1760132578881,TEXT,32,ERROR,20
1760132578881,TEXT,32,OK,11
1760132578882,TEXT,31,ERROR,1
1760132578881,TEXT,32,ERROR,6
1760132578882,TEXT,31,OK,14
1760132578882,TEXT,31,OK,10
1760132578882,TEXT,31,OK,1
1760132578882,TEXT,31,OK,17
1760132578883,TEXT,30,OK,7
1760132578882,TEXT,31,ERROR,13
1760132578883,TEXT,30,OK,3
1760132578883,TEXT,30,OK,13
1760132578883,TEXT,30,ERROR,7
1760132578883,TEXT,30,OK,20
1760132578883,TEXT,30,ERROR,19
1760132578904,TEXT,42,ERROR,1
1760132578905,TEXT,42,ERROR,11
1760132578898,TEXT,49,OK,11
1760132578905,TEXT,42,ERROR,4
1760132578904,TEXT,43,OK,19
1760132578905,TEXT,42,ERROR,12
1760132578906,TEXT,49,ERROR,16
1760132578906,TEXT,51,ERROR,12
1760132578906,TEXT,51,OK,4
1760132578909,TEXT,48,ERROR,19
1760132578910,TEXT,47,OK,2
1760132578910,TEXT,47,ERROR,11
1760132578910,TEXT,47,OK,13
1760132578910,TEXT,47,ERROR,6
1760132578910,TEXT,48,ERROR,19
1760132578910,TEXT,48,OK,15
1760132578910,TEXT,48,ERROR,12
1760132578910,TEXT,48,OK,18
1760132578910,TEXT,48,OK,8
1760132578910,TEXT,48,OK,18
1760132578910,TEXT,48,OK,2
1760132578905,TEXT,53,ERROR,18
1760132578910,LEAVE,48,OK,10
1760132578912,JOIN,46,ERROR,8
1760132578912,TEXT,46,OK,9
1760132578912,TEXT,46,OK,5
1760132578912,TEXT,46,OK,5
1760132578912,TEXT,46,OK,20
1760132578912,TEXT,46,ERROR,14
1760132578912,TEXT,46,OK,17
1760132578912,TEXT,46,ERROR,17
1760132578913,LEAVE,45,OK,18
1760132578913,TEXT,45,OK,10
1760132578910,TEXT,48,OK,3
1760132578913,TEXT,45,OK,3
1760132578910,TEXT,48,ERROR,9
1760132578910,TEXT,48,ERROR,6
1760132578905,TEXT,53,ERROR,1
1760132578910,TEXT,48,ERROR,15
1760132578910,TEXT,48,ERROR,10
1760132578910,TEXT,48,OK,12
1760132578910,TEXT,48,OK,6
1760132578911,LEAVE,47,ERROR,4
1760132578910,TEXT,48,OK,7
1760132578912,TEXT,46,ERROR,17
1760132578911,TEXT,47,OK,2
1760132578912,TEXT,46,ERROR,15
1760132578912,TEXT,46,ERROR,13
1760132578912,TEXT,47,ERROR,20
1760132578912,TEXT,47,OK,9
1760132578912,TEXT,47,ERROR,3
1760132578912,TEXT,47,ERROR,16
1760132578912,TEXT,47,ERROR,9
1760132578912,TEXT,47,OK,14
1760132578912,TEXT,47,ERROR,8
1760132578912,TEXT,47,OK,8
1760132578905,TEXT,54,OK,16
1760132578913,TEXT,52,OK,2
1760132578913,TEXT,55,ERROR,5
1760132578913,TEXT,55,ERROR,20
1760132578913,TEXT,55,ERROR,16
1760132578913,TEXT,55,ERROR,1
1760132578913,TEXT,55,OK,11
1760132578913,TEXT,55,ERROR,6
1760132578913,TEXT,55,ERROR,5
1760132578913,TEXT,55,OK,14
1760132578913,JOIN,55,OK,1
1760132578912,LEAVE,81,ERROR,15
1760132578912,TEXT,83,ERROR,4
1760132578913,TEXT,82,OK,17
1760132578913,TEXT,82,OK,7
1760132578913,TEXT,82,ERROR,13
1760132578913,TEXT,82,OK,14
1760132578913,TEXT,82,OK,3
1760132578913,TEXT,83,OK,10
1760132578913,TEXT,83,OK,13
1760132578913,TEXT,83,ERROR,19
1760132578913,TEXT,83,OK,20
1760132578913,TEXT,83,OK,7
1760132578913,TEXT,83,ERROR,7
1760132578957,TEXT,56,OK,12
1760132578955,TEXT,60,OK,16
1760132578957,TEXT,58,OK,2
1760132578957,TEXT,58,ERROR,19
1760132578946,JOIN,69,ERROR,1
1760132578947,TEXT,68,OK,11
1760132578947,TEXT,68,ERROR,11
1760132578947,TEXT,69,ERROR,4
1760132578957,TEXT,59,ERROR,4
1760132578947,TEXT,69,OK,19
1760132578957,TEXT,59,ERROR,11
1760132578947,TEXT,69,ERROR,12
1760132578957,TEXT,59,OK,13
1760132578958,TEXT,58,ERROR,12
1760132578957,TEXT,59,ERROR,6
1760132578958,TEXT,58,ERROR,19
1760132578958,TEXT,58,ERROR,18
1760132578958,TEXT,58,ERROR,18
1760132578958,TEXT,58,OK,15
1760132578958,TEXT,58,OK,18
1760132578958,TEXT,58,OK,8
1760132578958,TEXT,58,OK,2
1760132578958,TEXT,58,OK,10
1760132578958,TEXT,58,OK,3
1760132578958,TEXT,58,ERROR,9
1760132578958,TEXT,58,OK,6
1760132578958,TEXT,58,ERROR,1
1760132578958,TEXT,58,ERROR,15
1760132578958,TEXT,58,OK,6
1760132578958,TEXT,58,OK,7
1760132578958,TEXT,58,ERROR,10
1760132578958,TEXT,58,OK,12
1760132578958,TEXT,58,OK,2
1760132578959,TEXT,57,ERROR,20
1760132578958,TEXT,59,ERROR,17
1760132578958,TEXT,59,ERROR,4
1760132578958,TEXT,59,OK,9
1760132578959,TEXT,58,ERROR,3
1760132578958,TEXT,59,ERROR,15
1760132578958,TEXT,59,ERROR,5
1760132578959,TEXT,58,ERROR,16
1760132578958,TEXT,59,ERROR,13
1760132578959,LEAVE,58,ERROR,9
1760132578958,TEXT,59,OK,8
1760132578959,LEAVE,58,OK,9
1760132578959,TEXT,58,ERROR,16
1760132578959,TEXT,58,ERROR,8
1760132578959,TEXT,58,OK,14
1760132578959,TEXT,58,OK,8
1760132578958,TEXT,59,OK,17
1760132578958,TEXT,59,OK,10
1760132578958,TEXT,59,OK,5
1760132578958,TEXT,59,OK,20
1760132578958,TEXT,59,OK,18
1760132578958,TEXT,59,ERROR,17
1760132578958,TEXT,59,OK,3
1760132578958,TEXT,59,ERROR,14
1760132578968,TEXT,49,ERROR,16
1760132578968,TEXT,49,ERROR,6
1760132578968,TEXT,49,OK,11
1760132578968,TEXT,49,ERROR,5
1760132578966,TEXT,51,OK,2
1760132578968,TEXT,49,ERROR,1
1760132578968,TEXT,49,OK,14
1760132578968,TEXT,49,ERROR,20
1760132578968,TEXT,49,ERROR,1
1760132578968,TEXT,49,ERROR,5
1760132579013,TEXT,27,OK,12
1760132578995,TEXT,48,ERROR,4
1760132578995,TEXT,48,OK,14
1760132578993,TEXT,50,ERROR,15
1760132578996,TEXT,47,OK,10
1760132578996,TEXT,47,OK,7
1760132578995,TEXT,48,ERROR,13
1760132578995,TEXT,48,OK,17
1760132578995,TEXT,48,OK,7
1760132578995,TEXT,48,OK,3
1760132578996,TEXT,47,OK,13
1760132578996,TEXT,47,ERROR,7
1760132578996,TEXT,47,OK,20
1760132578996,TEXT,47,ERROR,19
1760132579015,TEXT,47,OK,16
1760132579016,TEXT,48,ERROR,19
1760132579018,TEXT,46,ERROR,4
1760132579015,TEXT,50,OK,2
1760132579016,TEXT,49,OK,19
1760132579016,TEXT,49,ERROR,19
1760132579016,TEXT,49,ERROR,11
1760132579017,TEXT,48,OK,11
1760132579016,TEXT,49,OK,13
1760132579016,TEXT,49,OK,15
1760132579016,TEXT,49,OK,1
1760132579016,TEXT,49,OK,18
1760132579016,TEXT,49,ERROR,12
1760132579016,TEXT,49,OK,8
1760132579016,TEXT,50,ERROR,18
1760132579017,JOIN,49,ERROR,16
1760132579016,TEXT,50,OK,2
1760132579016,TEXT,50,ERROR,18
1760132579016,TEXT,50,ERROR,10
1760132579017,TEXT,49,ERROR,11
1760132579016,TEXT,50,OK,6
1760132579016,TEXT,50,OK,3
1760132579016,TEXT,50,ERROR,9
1760132579018,TEXT,48,ERROR,4
1760132579016,TEXT,50,ERROR,15
1760132579016,TEXT,50,ERROR,1
1760132579016,TEXT,50,OK,6
1760132579016,TEXT,50,OK,12
1760132579016,LEAVE,50,ERROR,10
1760132579017,TEXT,49,ERROR,4
1760132579016,TEXT,50,OK,7
1760132579016,TEXT,50,OK,2
1760132579017,TEXT,49,ERROR,17
1760132579017,TEXT,49,ERROR,15
1760132579017,TEXT,49,ERROR,3
1760132579017,TEXT,49,ERROR,9
1760132579017,TEXT,49,ERROR,13
1760132579017,TEXT,49,OK,9
1760132579017,TEXT,49,ERROR,16
1760132579017,TEXT,49,ERROR,8
1760132579017,LEAVE,49,OK,8
1760132579016,TEXT,50,ERROR,6
1760132579017,JOIN,49,OK,14
1760132579016,TEXT,50,ERROR,20
1760132579017,TEXT,49,OK,9
1760132579017,JOIN,49,OK,8
1760132579016,TEXT,50,ERROR,12
1760132579017,TEXT,50,ERROR,5
1760132579017,TEXT,61,OK,17
1760132579017,TEXT,63,ERROR,14
1760132579017,TEXT,63,OK,5
1760132579017,TEXT,64,ERROR,17
1760132579017,TEXT,64,OK,10
1760132579017,TEXT,64,ERROR,18
1760132579017,TEXT,64,OK,20
1760132579017,TEXT,64,OK,3
1760132579017,TEXT,65,OK,2
1760132579017,TEXT,65,ERROR,16
1760132579017,TEXT,65,OK,11
1760132579017,TEXT,65,ERROR,5
1760132579017,TEXT,65,ERROR,6
1760132579017,JOIN,65,ERROR,20
1760132579017,TEXT,66,OK,1
1760132579017,TEXT,66,OK,14
1760132579017,TEXT,85,ERROR,5
1760132579017,TEXT,85,ERROR,1
1760132579041,TEXT,68,OK,12
1760132579043,TEXT,72,ERROR,13
1760132579043,TEXT,72,OK,10
1760132579043,TEXT,72,OK,17
